number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_input_rate,params_dropout_rate_l0,params_dropout_rate_l1,params_dropout_rate_l2,params_dropout_rate_l3,params_dropout_rate_l4,params_epochs,params_learning_rate,params_momentum,params_num_layers,params_num_units_l0,params_num_units_l1,params_num_units_l2,params_num_units_l3,params_num_units_l4,params_patience,params_use_nesterov,params_weight_decay,state
62,3.4931210944541737,2024-01-28 00:31:10.867505,2024-01-28 00:38:19.576452,0 days 00:07:08.708947,56,0.40896096358783274,0.24653653109490858,0.2294209229195482,0.2669427093333868,0.28725689769187057,,390,0.0013024276346515443,0.5386694981913865,4,384,256.0,224.0,224.0,,10,True,4.0155956426545476e-05,COMPLETE
101,3.5666653134601765,2024-01-28 01:02:31.516690,2024-01-28 01:08:12.391582,0 days 00:05:40.874892,34,0.019314666380479045,0.023255183701261208,,,,,338,0.00013725319027891222,0.8794850795982302,1,192,,,,,6,False,0.0008365106943838945,COMPLETE
5,3.5754770619569074,2024-01-28 00:01:32.284412,2024-01-28 00:03:22.596937,0 days 00:01:50.312525,69,0.3418775323754558,0.36424759199453666,,,,,131,0.0011473726432966616,0.5437309634165026,1,288,,,,,6,True,2.5458881845346365e-05,COMPLETE
104,3.586087926638291,2024-01-28 01:03:59.166362,2024-01-28 01:10:36.579387,0 days 00:06:37.413025,29,0.019594019359108962,0.016707490323741858,,,,,341,0.00012242829966080485,0.8684608314556854,1,192,,,,,6,False,0.0006671497834880894,COMPLETE
61,3.6302546400327658,2024-01-28 00:30:53.975539,2024-01-28 00:37:35.249338,0 days 00:06:41.273799,60,0.4185936653109547,0.2514260730639674,0.21928158901264133,0.2503615801056034,0.2922551140593585,,380,0.00034345253795639547,0.804270356057509,4,384,256.0,224.0,224.0,,10,True,3.942357206657221e-05,COMPLETE
106,3.6952281055251945,2024-01-28 01:06:38.400214,2024-01-28 01:09:41.710711,0 days 00:03:03.310497,91,0.013721931924046506,0.024620488762226042,,,,,336,0.00017273170915783393,0.8819609823298833,1,128,,,,,5,False,0.0006256459591630479,COMPLETE
139,3.7351505569531,2024-01-28 01:28:34.869623,2024-01-28 01:33:44.466871,0 days 00:05:09.597248,101,0.0880562255013905,0.07445254578359353,0.34782764789401605,0.07788696955626356,,,361,0.005183939864635605,0.807862633381805,3,256,224.0,64.0,,,5,False,0.002586653491213152,COMPLETE
73,3.7393946176073998,2024-01-28 00:41:14.873105,2024-01-28 00:47:35.165389,0 days 00:06:20.292284,71,0.3893468157279224,0.2958926969817677,0.016468042466072072,,,,400,0.0005074129502068595,0.07839576015939934,2,416,96.0,,,,6,False,2.8184624350624677e-05,COMPLETE
107,3.8060295245873697,2024-01-28 01:07:51.008646,2024-01-28 01:11:03.249253,0 days 00:03:12.240607,91,0.07188875155712124,0.025989043558826547,,,,,354,0.0001644526520224739,0.887935046396458,1,192,,,,,5,False,0.0007646059836282477,COMPLETE
141,3.812172526597487,2024-01-28 01:29:25.340555,2024-01-28 01:34:50.431732,0 days 00:05:25.091177,101,0.09328106115703882,0.0744920177871585,0.34297321991116925,0.13839536229027588,,,381,0.0053051497211943285,0.8040349715805598,3,256,224.0,64.0,,,5,False,0.00260019011416931,COMPLETE
59,3.842507473534879,2024-01-28 00:29:44.969892,2024-01-28 00:36:27.600422,0 days 00:06:42.630530,61,0.11645723739343868,0.25719651882916045,0.16527199656341562,0.4002303222473054,0.3083654813366744,,382,0.0012916526444793639,0.15702448594666704,4,384,256.0,224.0,224.0,,10,True,4.992679479911223e-05,COMPLETE
49,3.8698652500542563,2024-01-28 00:25:08.529047,2024-01-28 00:27:16.069950,0 days 00:02:07.540903,86,0.06590690950245856,0.18980154029110013,0.10749755312854681,0.31916256676198124,,,125,0.004364845554024666,0.48376689389057503,3,320,192.0,160.0,,,9,True,7.60957884039055e-05,COMPLETE
42,3.9212663073765235,2024-01-28 00:20:38.846217,2024-01-28 00:24:46.498407,0 days 00:04:07.652190,116,0.13753477740131329,0.11121759576060025,0.26899550605524525,0.010338373917590182,,,326,0.007201826421904497,0.31341137694620846,3,224,160.0,64.0,,,7,False,0.00011986471347948262,COMPLETE
11,4.32766495948392,2024-01-28 00:05:03.612633,2024-01-28 00:05:52.653604,0 days 00:00:49.040971,122,0.09748597383394103,0.25759583078579956,0.4832150583786154,,,,60,0.0011759946044343013,0.33908582491589756,2,128,128.0,,,,8,False,0.000628429378757789,COMPLETE
18,4.330344071994521,2024-01-28 00:08:06.698962,2024-01-28 00:18:36.794055,0 days 00:10:30.095093,18,0.2737780699760706,0.009760503608417181,,,,,254,0.008357590026283553,0.029141961157009857,1,32,,,,,5,False,4.425416942788464e-05,COMPLETE
313,4.405774790720216,2024-01-28 02:58:44.226020,2024-01-28 03:07:43.508892,0 days 00:08:59.282872,50,0.009704873182351728,0.1950344800476233,0.32327197156703896,0.05659826949429736,0.1209198470500113,0.4539158551426307,294,0.001151687250351244,0.9073340098342824,5,160,128.0,96.0,64.0,64.0,5,True,0.0005599705388462156,COMPLETE
63,4.480742324943128,2024-01-28 00:31:58.972952,2024-01-28 00:38:02.495644,0 days 00:06:03.522692,54,0.33566405376163977,0.2614219334437552,0.21316061546994863,0.25521357580731713,0.31643639184360456,,380,0.0013321311689482624,0.38245479659927445,4,256,160.0,64.0,32.0,,10,True,3.464574198508822e-05,COMPLETE
43,4.645456637537673,2024-01-28 00:21:52.866535,2024-01-28 00:26:12.716662,0 days 00:04:19.850127,119,0.45117458502075236,0.11081811893695043,0.23917789437048875,0.017584998283335262,,,329,0.007215326840825207,0.3321233009913851,3,320,192.0,128.0,,,9,True,0.00013451870147077554,COMPLETE
385,4.653912679575884,2024-01-28 04:09:46.375224,2024-01-28 04:20:14.589928,0 days 00:10:28.214704,30,0.04780177596352593,0.08756603344102729,0.24201953849237545,,,,345,0.0019410810728387189,0.9922864753643376,2,512,512.0,,,,7,True,0.00016375447781854767,COMPLETE
112,4.670379835318097,2024-01-28 01:10:22.258947,2024-01-28 01:13:51.213750,0 days 00:03:28.954803,90,0.07252011589770244,0.0618479375732226,,,,,371,0.005738855750938756,0.9826939908850595,1,128,,,,,5,False,0.0004988229659289474,COMPLETE
1,4.7735124626186325,2024-01-28 00:01:32.284412,2024-01-28 00:05:07.214998,0 days 00:03:34.930586,117,0.3772682713486359,0.43068717103131204,0.4856367672390459,0.1582139776151028,,,323,0.0003595983592052018,0.8960343075562757,3,288,256.0,96.0,,,5,False,0.00038066662798298494,COMPLETE
78,4.877579768471283,2024-01-28 00:44:17.104071,2024-01-28 00:49:12.723890,0 days 00:04:55.619819,74,0.39344231009898023,0.16646615907278242,0.008443647269826856,,,,341,0.0001281980119677186,0.1936074623260303,2,480,32.0,,,,6,False,1.568545890024225e-05,COMPLETE
39,5.218871087970669,2024-01-28 00:19:19.536668,2024-01-28 00:24:12.241547,0 days 00:04:52.704879,126,0.4880307018583575,0.10166896942826709,0.27335116535016446,,,,339,0.007137953616464986,0.34342647677859267,2,448,448.0,,,,7,True,0.00012395641481202099,COMPLETE
38,5.254332628251616,2024-01-28 00:18:36.823042,2024-01-28 00:23:59.673720,0 days 00:05:22.850678,128,0.47325257333238235,0.10400591543775262,0.2933260973962422,0.49775462385868674,0.48894126228704954,,348,0.0017886774882210148,0.286978013975463,4,448,416.0,416.0,416.0,,7,True,0.00014414650492483306,COMPLETE
4,5.372581049118332,2024-01-28 00:01:32.284412,2024-01-28 00:03:25.339082,0 days 00:01:53.054670,109,0.10226999796640213,0.20651290408643752,0.0818941147539255,0.11215615381967331,0.4517424113139112,,158,0.00048331251690057807,0.6107865439244653,4,288,32.0,32.0,32.0,,10,True,0.0033245532821453627,COMPLETE
8,5.450192135000756,2024-01-28 00:03:22.625933,2024-01-28 00:07:54.799071,0 days 00:04:32.173138,123,0.08690575676161111,0.11692351974774823,0.38911134495554306,0.46112539850627743,0.279115454083888,0.2537034362315536,382,0.0015021013916716476,0.6357704314147293,5,256,224.0,160.0,96.0,32.0,9,True,0.0010279205343110289,COMPLETE
99,5.7838706038687135,2024-01-28 01:00:47.591334,2024-01-28 01:07:50.981362,0 days 00:07:03.390028,27,0.01923141468414291,0.12417984316940894,,,,,339,0.00010596921200851232,0.2854789357686087,1,160,,,,,6,False,0.00023694778161762763,COMPLETE
381,5.811235564271778,2024-01-28 04:05:06.150547,2024-01-28 04:14:10.855592,0 days 00:09:04.705045,32,0.05024061811843669,0.09035606196421045,0.2542276506074748,,,,334,0.0019047795931500019,0.99582523062369,2,512,480.0,,,,7,True,0.00013052308737999136,COMPLETE
170,5.830475321559777,2024-01-28 01:46:24.944520,2024-01-28 01:48:36.467474,0 days 00:02:11.522954,99,0.15446789813269207,0.022366858410102164,0.4562056417911452,,,,164,0.005566820817705781,0.9959386161832395,2,288,256.0,,,,5,False,0.00434998864511702,COMPLETE
98,6.3007912218947855,2024-01-28 01:00:27.632370,2024-01-28 01:06:38.388514,0 days 00:06:10.756144,32,0.0332618383967525,0.12434338824882922,,,,,340,0.0001267489672187994,0.20242075491850242,1,160,,,,,6,False,0.00029208822459768943,COMPLETE
15,7.003285487287755,2024-01-28 00:06:18.227274,2024-01-28 00:09:31.701593,0 days 00:03:13.474319,79,0.16465475023196702,0.3390030344887537,0.4989662121467147,,,,232,0.0005112695753052987,0.3712466480619403,2,96,64.0,,,,10,False,0.009048488885532507,COMPLETE
13,7.24114723982795,2024-01-28 00:05:31.208347,2024-01-28 00:10:53.845602,0 days 00:05:22.637255,77,0.35061250454678206,0.4024936646047501,0.33292459851615536,,,,393,0.00010954354362377519,0.20963749166428747,2,192,64.0,,,,5,False,0.0004469565111733837,COMPLETE
17,7.340243165839908,2024-01-28 00:07:54.835870,2024-01-28 00:12:51.494896,0 days 00:04:56.659026,86,0.16497210449066174,0.14363581213154641,0.47405731569060217,0.027876876402156803,,,307,0.005155650500066405,0.5972789393439052,3,512,320.0,32.0,,,7,False,0.0002354066813728168,COMPLETE
312,7.7075291017910486,2024-01-28 02:57:13.072044,2024-01-28 03:06:54.720491,0 days 00:09:41.648447,65,0.009710269504370834,0.14662859020190092,0.3260221492757326,0.2115743835695072,0.41747534946242554,0.4885293812597959,327,0.0012046738097038659,0.90842520981003,5,160,128.0,96.0,64.0,64.0,8,True,0.0002410524278968589,COMPLETE
173,8.09209497331897,2024-01-28 01:47:30.408876,2024-01-28 01:49:39.984408,0 days 00:02:09.575532,108,0.10012822515531056,0.04894049165102433,0.42078341241110184,,,,176,0.004746025058262091,0.9998593922804719,2,288,256.0,,,,5,False,0.003786903375830229,COMPLETE
0,9.321013271072173,2024-01-28 00:01:32.284412,2024-01-28 00:06:18.207568,0 days 00:04:45.923156,70,0.47272343439887055,0.42343014587242245,0.26957587872013855,0.19980424848909362,,,335,0.00040340804928016915,0.9901269023896832,3,224,32.0,32.0,,,6,True,0.004474091083117188,COMPLETE
74,9.964487857481842,2024-01-28 00:42:04.432458,2024-01-28 00:48:38.704623,0 days 00:06:34.272165,43,0.35053542001701066,0.04101086009359472,0.03197171972371988,,,,309,0.0004688824857854851,0.9983469085147213,2,288,96.0,,,,8,False,2.6186812518105955e-05,COMPLETE
10,10.128663791886675,2024-01-28 00:04:37.398136,2024-01-28 00:08:06.675157,0 days 00:03:29.277021,63,0.4116161738780024,0.47176611671008656,0.04292639281408395,0.34333838392453836,0.06188934069895813,0.4457033172445479,192,0.00017118318178191912,0.772716030553618,5,448,288.0,96.0,32.0,32.0,10,False,0.0057949478870978136,COMPLETE
14,10.243198592631924,2024-01-28 00:05:52.672186,2024-01-28 00:08:52.863818,0 days 00:03:00.191632,21,0.4586018736827994,0.3122047678218747,0.3531487836176938,0.33815790919497724,0.21376358130012235,0.036040047298317,71,0.0008683734050641977,0.7213082185084959,5,352,160.0,160.0,160.0,64.0,10,False,0.00030135383108646877,COMPLETE
114,11.251149840373529,2024-01-28 01:11:03.281778,2024-01-28 01:19:48.796882,0 days 00:08:45.515104,25,0.04999346932137373,0.0668662085127295,0.23298018248521382,,,,373,0.0057612999466244656,0.9176944135408628,2,224,64.0,,,,7,False,0.0005369328304549606,COMPLETE
