mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_architecture,param_batch_size,param_epochs,param_lambda_value,param_learning_rate,param_momentum,param_optimizer,param_patience,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.4913951873779296,0.37536410251489644,0.37674508094787595,0.46297813784891706,relu,"(8, 8)",8,200,0.01,0.5,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
5.579845285415649,2.0423609107785934,0.9206386566162109,0.9542532678546558,relu,"(8, 8, 8)",8,200,0.01,0.1,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,1.0,1.0,0.6176470588235294,1.0,0.8470588235294118,0.1873139215069489,10
2.7696254730224608,0.5911845892771973,0.6446497440338135,0.7067595086714439,relu,"(8, 8, 8)",8,200,0.01,0.1,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.8529411764705882,0.6176470588235294,0.6176470588235294,1.0,0.7411764705882353,0.15827792996557305,11
1.9870430469512939,0.2595959214533137,0.411082124710083,0.35398401605578894,relu,"(8, 8, 8)",8,200,0.01,0.1,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
2.1074761390686034,0.4570305464620327,0.44513468742370604,0.4093608652681005,relu,"(8, 8, 8)",8,200,0.01,0.3,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.7058823529411765,0.6363636363636364,0.6390374331550802,0.03419952289907911,14
1.6670130252838136,0.03882032799416046,0.29514031410217284,0.14407981037655335,relu,"(8, 8, 8)",8,200,0.01,0.3,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.6005143165588378,0.29184716267437505,0.14720969200134276,0.026078553448968356,relu,"(8, 8, 8)",8,200,0.01,0.3,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.8432562351226807,0.38438568628833497,0.5510588645935058,0.3150902088378815,relu,"(8, 8, 8)",8,200,0.01,0.5,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.5553857803344726,0.28089732005844575,0.42994132041931155,0.4683226230610928,relu,"(8, 8, 8)",8,200,0.01,0.5,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.8519236087799071,0.3434721920535437,0.17444324493408203,0.050817322058699044,relu,"(8, 8, 8)",8,200,0.01,0.5,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
5.661119794845581,3.26082063332094,2.898091459274292,3.2930810126541346,relu,"(8, 8, 8, 8)",8,200,0.01,0.1,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,1.0,0.6176470588235294,0.6363636363636364,0.6978609625668449,0.15124333382493457,12
2.8737799644470217,0.418832189934804,0.37268891334533694,0.27442556686990066,relu,"(8, 8, 8, 8)",8,200,0.01,0.1,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.9948615074157714,0.31743999950386925,0.23418288230895995,0.12885528092093368,relu,"(8, 8, 8, 8)",8,200,0.01,0.1,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
2.2430710792541504,0.18129160611478473,1.0160059452056884,0.4341941775335411,relu,"(8, 8, 8, 8)",8,200,0.01,0.3,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.8211636543273926,0.08680777293891288,0.22487931251525878,0.10438867665905195,relu,"(8, 8, 8, 8)",8,200,0.01,0.3,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.847600555419922,0.21508889175567325,0.36872029304504395,0.10073885860877067,relu,"(8, 8, 8, 8)",8,200,0.01,0.3,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.8729239463806153,0.21415356153846077,0.4930270195007324,0.506267930645668,relu,"(8, 8, 8, 8)",8,200,0.01,0.5,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.8428229331970214,0.5666373757087705,0.2979706287384033,0.26760443631782094,relu,"(8, 8, 8, 8)",8,200,0.01,0.5,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
1.6073009967803955,0.18727202031816986,0.38055834770202634,0.205304664160608,relu,"(8, 8, 8, 8)",8,200,0.01,0.5,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6363636363636364,0.6213903743315508,0.007486631016042766,15
