mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_MEE,split1_test_MEE,split2_test_MEE,split3_test_MEE,split4_test_MEE,mean_test_MEE,std_test_MEE,rank_test_MEE,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE
0.5423291206359864,0.004723496106082176,0.014021968841552735,0.0007395826040439979,4,sqrt,1,8,200,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 8, 'rf__n_estimators': 200}",-7.920023799523348,-8.273102771666977,-8.815171719431106,-9.12363839298583,-8.545957165465527,-8.535578769814558,0.41758726513860317,329,0.8701814247462734,0.8696955743827317,0.8651710455888236,0.8621830685576845,0.8645039693504869,0.8663470165251999,0.003099474772882303,337,-5.045151235262556,-5.2433198615218135,-5.540919961707595,-5.7867014626842845,-5.40879933885532,-5.404978372006314,0.25290957906105227,311
0.816367769241333,0.00614694601243429,0.02097344398498535,0.001119138384859776,4,sqrt,1,8,300,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 8, 'rf__n_estimators': 300}",-7.955022114869566,-8.295174093606747,-8.844307615242816,-9.086484285738354,-8.564672458603159,-8.549132113612128,0.39839146640084616,355,0.8704874761662103,0.8696406430510003,0.8651548925135183,0.8624171125982043,0.865694258582321,0.8666788765822508,0.002991057462156058,313,-5.059705282606319,-5.253686078397892,-5.554364102180381,-5.774506156618465,-5.423143985460262,-5.413081121052665,0.24534525108537755,347
0.27304930686950685,0.0025755080524423857,0.007983684539794922,0.0003277298354101692,4,sqrt,1,10,100,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-7.896404405366161,-8.26149879483763,-8.784315389257326,-9.222727101642622,-8.577932605270373,-8.548575659274823,0.45136585788844974,353,0.872173518778061,0.8675526779458896,0.8646206414854879,0.8602511767032417,0.8625764696685163,0.8654348969162392,0.0041375982059606055,359,-5.040368436357158,-5.260279379251756,-5.534998749023058,-5.830459133601685,-5.42982704223113,-5.4191865480929575,0.2651133628012795,357
0.41132335662841796,0.005006306271557609,0.010887527465820312,0.00025107052654837017,4,sqrt,1,10,150,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150}",-7.917378057441456,-8.228202200393289,-8.840434348265925,-9.188971382513987,-8.501353040794976,-8.535267805881926,0.4466950242133859,327,0.8698331858470009,0.8698098127818374,0.8640360807571018,0.8593018292281854,0.8653006003676674,0.8656563017963587,0.003945351067296592,357,-5.043743948017651,-5.22288649099918,-5.568092168763343,-5.814050285693501,-5.386124553265593,-5.4069794893478536,0.2675552831066368,323
0.5528627395629883,0.0021421740467040687,0.013849878311157226,0.00022428194774170464,4,sqrt,1,10,200,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-7.92084303842878,-8.293569731975058,-8.818727883881348,-9.152888263575127,-8.54046101223914,-8.545297986019891,0.4236187781945008,349,0.8696172903065689,0.8689506062315634,0.8651349766015649,0.8605734982597251,0.8642466379916224,0.865704601878209,0.0033052694593154863,355,-5.04823481651832,-5.253295290595825,-5.544301185678741,-5.801713534114489,-5.413738338079087,-5.412256632997293,0.2556932648394673,345
0.8199048042297363,0.0073848078323677235,0.020276784896850586,0.0003051018998002265,4,sqrt,1,10,300,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-7.957078133571116,-8.30990357625783,-8.845798555495682,-9.11616092649598,-8.56466439855264,-8.558721118074649,0.4042455609131558,359,0.870558804890484,0.8688548271855305,0.8653098629673298,0.8611374741625749,0.8653170835777831,0.8662356105567405,0.003263188627699291,339,-5.061765343999906,-5.2573133139501556,-5.557255592279178,-5.788012301358686,-5.4308424213113,-5.419037794579845,0.24867010557931937,355
0.27568440437316893,0.004629492044540886,0.007633113861083984,0.00033654788964504473,4,sqrt,3,2,100,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-7.889757905159838,-8.194316850968633,-8.800563673102623,-9.21987534033363,-8.529349634940385,-8.526772680901022,0.4629630974460137,305,0.8724897881388807,0.8702133202095919,0.8652794229361508,0.8618962069083803,0.8634060992822787,0.8666569674950566,0.004044751062932636,315,-5.034814169407573,-5.21886169568883,-5.5325809129475125,-5.841100641872723,-5.406963287500238,-5.406864141483375,0.2750026021964239,321
0.41349039077758787,0.0025824384686356856,0.010957670211791993,0.00029601962449492573,4,sqrt,3,2,150,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",-7.905221941100885,-8.184665309387432,-8.83038602661675,-9.188390176702939,-8.480100819494204,-8.517752854660442,0.4549841813861353,293,0.8701983867832785,0.8723604135498588,0.8647414111124127,0.8600107737561767,0.8654952634279501,0.8665612497259353,0.004340874147628501,329,-5.038144000442049,-5.194439393878107,-5.5569899556883655,-5.826156002934317,-5.370313353146007,-5.397208541217768,0.27578689164644554,293
0.5522334098815918,0.01154117000465546,0.01490941047668457,0.0010275785729245424,4,sqrt,3,2,200,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",-7.91791946227732,-8.254875638110468,-8.795678672302788,-9.144059580250456,-8.52789968108063,-8.528086606804331,0.42378684032185404,309,0.8699499597585764,0.871209852564612,0.8659572988982687,0.8613012438669435,0.864066158442296,0.8664969027061392,0.0036696065210006542,331,-5.0440349288198165,-5.231080909311018,-5.526476502372899,-5.805735051178024,-5.406159562823709,-5.402697390901094,0.2591770009596661,305
0.8497180461883544,0.026366745898234175,0.020772361755371095,0.0007193213089701201,4,sqrt,3,2,300,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-7.934597020521062,-8.271826838309526,-8.83010253316294,-9.104346899539152,-8.552828990720093,-8.538740456450556,0.41017878193128915,337,0.8705229528222255,0.8712504019723672,0.8662149888442882,0.8617233573485183,0.8649737407221224,0.8669370883419043,0.0035502746648089206,295,-5.04927190677207,-5.240571549339762,-5.540602804202177,-5.790347273380908,-5.422751544635891,-5.408709015666161,0.2532611958664809,325
0.29048786163330076,0.02220952773326173,0.007798051834106446,0.00021062532583323115,4,sqrt,3,8,100,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 8, 'rf__n_estimators': 100}",-7.900482896555299,-8.193780742826068,-8.779501501392197,-9.216281365083955,-8.580551249951858,-8.534119551161876,0.4571736779486048,325,0.8729356338250152,0.870085167441232,0.8653377116838628,0.8614782023741935,0.8631647785159738,0.8666002987680554,0.004287506897227729,325,-5.039800421844371,-5.220637121322258,-5.527606207759897,-5.839642996694365,-5.426146445538916,-5.41076663863196,0.27261259003556176,333
0.4656523704528809,0.06975740450035033,0.011529016494750976,0.0013710944453687727,4,sqrt,3,8,150,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 8, 'rf__n_estimators': 150}",-7.913633232808181,-8.184903801693622,-8.83005142467822,-9.179272149963804,-8.501330647152335,-8.521838251259233,0.4496828707065073,297,0.8707094002323329,0.8719227102278513,0.8644092875988659,0.8601406569698619,0.8664617020481294,0.8667287514154083,0.004281985271653571,303,-5.041592334198671,-5.196720348896081,-5.562894640545029,-5.819497749273555,-5.377335947499271,-5.399608204082521,0.27305845117026206,295
0.5522462368011475,0.02007491156290454,0.0141693115234375,0.0004306630656500203,4,sqrt,3,8,200,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 8, 'rf__n_estimators': 200}",-7.916910139655792,-8.258392613121707,-8.795261874397703,-9.130364208744483,-8.544869386069747,-8.529159644397886,0.4196828236343508,311,0.870226994608693,0.8703402524883442,0.8657268937347009,0.8618450719727345,0.8648565363222233,0.8665991498253393,0.003272793780389311,327,-5.044062256379927,-5.235620819834142,-5.530922738907028,-5.797624806853319,-5.41228748410977,-5.404103621216838,0.2565249409019314,307
0.8705757141113282,0.043006868925685206,0.02174830436706543,0.0016170913593066291,4,sqrt,3,8,300,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 8, 'rf__n_estimators': 300}",-7.942299436150185,-8.280797769201005,-8.829601100197726,-9.089113193859733,-8.565001445635405,-8.54136258900881,0.40260194893317597,345,0.8708936566536218,0.8701242316039505,0.8656382468419753,0.862489818872041,0.8657962293063973,0.8669884366555971,0.003116597056082544,293,-5.053647104335207,-5.245710821167828,-5.544753685693867,-5.783397558879018,-5.42871045823672,-5.411243925662528,0.24976186971076345,337
0.303952693939209,0.05722719615533946,0.008075714111328125,0.0004574088618977361,4,sqrt,3,10,100,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-7.89719100439175,-8.235377231247869,-8.772954088661894,-9.230449617867814,-8.588342774526183,-8.544862943339101,0.4558959313427787,347,0.8721914881750662,0.8685706209296639,0.8652853737333471,0.8599343971603409,0.8632149171958016,0.8658393594388439,0.0042396345496346745,353,-5.0424964740114415,-5.242867543253827,-5.527419148350753,-5.846239001427582,-5.43807200429793,-5.419418834268306,0.2710823814667484,359
0.4335684299468994,0.012342302299619051,0.01129288673400879,0.0006135875888622478,4,sqrt,3,10,150,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 10, 'rf__n_estimators': 150}",-7.9162268874557835,-8.205366706637541,-8.82207545814363,-9.195726509329933,-8.508483514511116,-8.5295758152156,0.4496812486195389,313,0.8699186997544203,0.8705986949368149,0.8646528485003581,0.8588641341724728,0.865687119565136,0.8659442993858404,0.004226629449882505,347,-5.045530960255589,-5.208117834072539,-5.559094242808214,-5.826755988840817,-5.391818072420976,-5.406263419679627,0.27194466703837145,319
0.5723161697387695,0.019606622969301706,0.014342308044433594,0.0006888746133275438,4,sqrt,3,10,200,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-7.921607602577774,-8.276122269113557,-8.801617479954809,-9.154119769157385,-8.544561910803885,-8.53960580632148,0.4237092033038961,339,0.8695753007656437,0.8696553668835447,0.8656135463316478,0.860258832355267,0.8644382973136739,0.8659082687299554,0.003511457735237543,351,-5.0511732451272175,-5.2421814621322,-5.5364234959064,-5.809879952578752,-5.420110897686491,-5.411953810686212,0.25802702254889426,339
0.8517754554748536,0.00707176197767502,0.021026468276977538,0.0013653748443590125,4,sqrt,3,10,300,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-7.9491593755526795,-8.293994673866292,-8.831714706078383,-9.115586632978456,-8.56329115205904,-8.550749308106969,0.40644149528060475,357,0.8707349488427897,0.8694362652742802,0.8657010941234754,0.8611519194252771,0.8654157914894564,0.8664880038310558,0.00337554293260363,333,-5.059743726039007,-5.24778925474489,-5.548307020725449,-5.7954593929497955,-5.4356736504912995,-5.417394608990088,0.25182743855243384,353
0.2844754695892334,0.003035401360509103,0.008487701416015625,0.0007358756286216399,4,sqrt,4,2,100,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-7.881558621767377,-8.209286241384367,-8.787132729231418,-9.212885994347873,-8.573227888498087,-8.532818295045825,0.45991586058696604,319,0.8726903131194197,0.8706246976458623,0.865236172163465,0.8614170364168796,0.8635187985175771,0.8666974035726408,0.0042769056150519374,309,-5.028475612235403,-5.226608493214947,-5.537421951668677,-5.837269585005507,-5.419915691404556,-5.409938266705818,0.2749862749807372,327
0.42516603469848635,0.009149167134989625,0.010811424255371094,0.00015097018362440046,4,sqrt,4,2,150,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",-7.907979808506317,-8.195943313595794,-8.832759174601529,-9.183173699501888,-8.498688188833734,-8.52370883700785,0.4511284792036787,299,0.8704489978913535,0.8722404123201043,0.8643848693563879,0.8600619629311174,0.8666561316590279,0.8667584748315982,0.004339570204356094,299,-5.039430958836282,-5.2017275731535495,-5.5697579044299,-5.824904838831611,-5.374123672141195,-5.401988989478507,0.275439162364389,301
0.6098241806030273,0.060239960861494427,0.017942380905151368,0.00511216438235364,4,sqrt,4,2,200,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",-7.909408788444014,-8.270183030856845,-8.79700566704419,-9.131247792213221,-8.54098173936256,-8.529765403584168,0.4208442863131879,315,0.8700525938029898,0.8705884893715861,0.8657375035954273,0.8618166610558093,0.865058205316308,0.866650690628424,0.0032807610728677397,317,-5.041857389023805,-5.241382657008525,-5.533632003044743,-5.80144370830888,-5.408631105701087,-5.4053893726174085,0.2578252989032044,315
0.8705981731414795,0.04924291395858122,0.02042102813720703,0.000836146268653346,4,sqrt,4,2,300,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-7.943415953603631,-8.292049845003225,-8.828276351048508,-9.080540559373016,-8.556310173172475,-8.540118576440172,0.39823237089061,341,0.8707103803231734,0.8701871742845775,0.8657842209429026,0.8629101170657597,0.8660433654287033,0.8671270516090234,0.0029313717724148767,289,-5.059573027662689,-5.252261456353632,-5.545149266957028,-5.7812534830269575,-5.4227622031001905,-5.412199887420099,0.24654154230737907,341
0.28139562606811525,0.008388094080812222,0.0077536582946777345,0.0007560135684970086,4,sqrt,4,8,100,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 8, 'rf__n_estimators': 100}",-7.881558621767377,-8.209286241384367,-8.787132729231418,-9.212885994347873,-8.573227888498087,-8.532818295045825,0.45991586058696604,319,0.8726903131194197,0.8706246976458623,0.865236172163465,0.8614170364168796,0.8635187985175771,0.8666974035726408,0.0042769056150519374,309,-5.028475612235403,-5.226608493214947,-5.537421951668677,-5.837269585005507,-5.419915691404556,-5.409938266705818,0.2749862749807372,327
0.4948736190795898,0.04216207577610236,0.011255884170532226,0.0008518074051921761,4,sqrt,4,8,150,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 8, 'rf__n_estimators': 150}",-7.907979808506317,-8.195943313595794,-8.832759174601529,-9.183173699501888,-8.498688188833734,-8.52370883700785,0.4511284792036787,299,0.8704489978913535,0.8722404123201043,0.8643848693563879,0.8600619629311174,0.8666561316590279,0.8667584748315982,0.004339570204356094,299,-5.039430958836282,-5.2017275731535495,-5.5697579044299,-5.824904838831611,-5.374123672141195,-5.401988989478507,0.275439162364389,301
0.5559912204742432,0.02016668308585276,0.013899469375610351,0.0010375377496612743,4,sqrt,4,8,200,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 8, 'rf__n_estimators': 200}",-7.909408788444014,-8.270183030856845,-8.79700566704419,-9.131247792213221,-8.54098173936256,-8.529765403584168,0.4208442863131879,315,0.8700525938029898,0.8705884893715861,0.8657375035954273,0.8618166610558093,0.865058205316308,0.866650690628424,0.0032807610728677397,317,-5.041857389023805,-5.241382657008525,-5.533632003044743,-5.80144370830888,-5.408631105701087,-5.4053893726174085,0.2578252989032044,315
0.832007646560669,0.009840827901518951,0.020066261291503906,0.0008486070235095566,4,sqrt,4,8,300,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 8, 'rf__n_estimators': 300}",-7.943415953603631,-8.292049845003225,-8.828276351048508,-9.080540559373016,-8.556310173172475,-8.540118576440172,0.39823237089061,341,0.8707103803231734,0.8701871742845775,0.8657842209429026,0.8629101170657597,0.8660433654287033,0.8671270516090234,0.0029313717724148767,289,-5.059573027662689,-5.252261456353632,-5.545149266957028,-5.7812534830269575,-5.4227622031001905,-5.412199887420099,0.24654154230737907,341
0.3026747703552246,0.04319834784395781,0.007864761352539062,0.0003738487069982414,4,sqrt,4,10,100,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-7.881081001514568,-8.231553545302614,-8.775352369660771,-9.22473862648047,-8.575272682772248,-8.537599645146136,0.4593008905091653,335,0.8718492237168615,0.8690920086583084,0.8652729099598414,0.8598595497447086,0.8637050081155992,0.865955740039064,0.004177676816746598,345,-5.032493826809374,-5.237524879421445,-5.530443358557544,-5.842778838556463,-5.429098595378029,-5.4144678997445705,0.27361566089801814,349
0.43219456672668455,0.022363439311048304,0.01132059097290039,0.0006143198613489129,4,sqrt,4,10,150,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 150}",-7.9094863266186906,-8.203170413705646,-8.821031033619073,-9.195333853592311,-8.502495650718428,-8.52630345565083,0.4516439224930769,303,0.8694840293364736,0.8709112257025948,0.8646656495887198,0.8588017376026086,0.8659612297392245,0.8659647743939243,0.004239088812410592,343,-5.04304448428214,-5.205299222614072,-5.5612773413910945,-5.83003011006888,-5.38321167373765,-5.404572566418767,0.27438630264958264,309
0.5431923389434814,0.0035696430360744945,0.01420893669128418,0.0007552959791229482,4,sqrt,4,10,200,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-7.913899049687598,-8.27427761987703,-8.800662301226428,-9.153406290869501,-8.538962232865545,-8.53624149890522,0.4258528716698935,331,0.869268682754003,0.8698180520144053,0.8656522526312983,0.8602289606616523,0.8646977780796692,0.8659331452282057,0.003474509045475299,349,-5.049010023877299,-5.240658187745701,-5.535743052660026,-5.812272701876022,-5.412639642923008,-5.41006472181641,0.2594733130692746,331
0.8202487468719483,0.019698794992115208,0.021279191970825194,0.001604222115340878,4,sqrt,4,10,300,"{'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-7.94774454162116,-8.294668383480952,-8.828599183991512,-9.108934472929137,-8.55384101158277,-8.546757518721105,0.40444858927591915,351,0.8705517753990367,0.8695011450712015,0.8659184350235192,0.861394710854844,0.8656887803365022,0.8666109693370208,0.0032379764382652458,323,-5.063358206504242,-5.248430564542634,-5.546455718758087,-5.793907341267608,-5.42761398250044,-5.415953162714603,0.2499613077981912,351
0.27527413368225095,0.0033322224950219355,0.007957172393798829,0.0005541032724035078,4,log2,1,2,100,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-7.8679576318349715,-8.217431546854282,-8.795876484388518,-9.188473444579886,-8.52473959443447,-8.518895740418426,0.4560017250576148,295,0.872914945011041,0.8695841061959029,0.8658362907590026,0.8628086826348748,0.8620069666420984,0.8666301982485839,0.004119032779779551,321,-5.01524728879825,-5.228590263814691,-5.524267556554755,-5.815034689459272,-5.417635905956892,-5.400155140916771,0.2703416617313204,297
0.4084624767303467,0.0031601017336453517,0.010861635208129883,0.00016814058483710358,4,log2,1,2,150,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",-7.86505860339813,-8.194369400268858,-8.824381983689987,-9.162998575886787,-8.462855896340377,-8.501932891916828,0.45666452186745915,289,0.8709614758072872,0.8719086067231919,0.8650059994796989,0.8617408786991928,0.8640084368147568,0.8667250795048256,0.003999841230954534,305,-5.011451910412801,-5.1974239050396935,-5.5475266439468305,-5.80541877514697,-5.369690246478785,-5.386302296205016,0.27499662972456757,289
0.5420598030090332,0.0015378013255977062,0.013951253890991212,0.00020901015560434514,4,log2,1,2,200,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",-7.897629189668573,-8.25787834543598,-8.796161247112867,-9.129583908850043,-8.502747191092768,-8.516799976432045,0.42524280648608737,291,0.8703069908446203,0.8711880345330686,0.8659588542244393,0.8623018100220158,0.8638293895626591,0.8667170158373606,0.003501004588846695,307,-5.028713214309468,-5.237075245241971,-5.522002000656636,-5.79350951897033,-5.393950469809174,-5.3950500897975155,0.25847501673713846,291
0.8145252704620362,0.006763794467917817,0.02143850326538086,0.0032029062632756736,4,log2,1,2,300,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-7.946343029085898,-8.266860153602549,-8.825152784952687,-9.095265756771141,-8.53665076098623,-8.5340544970797,0.40410410010068615,323,0.8695287351281613,0.8708355574260366,0.8656304850542459,0.8623379067864229,0.8654643927597897,0.8667594154309313,0.0030589335186421954,297,-5.052904431599394,-5.241562616626505,-5.536698785642722,-5.7820940353816255,-5.4121403735785565,-5.40508004856576,0.24910981599586302,313
0.2756188869476318,0.004279023176511678,0.007695245742797852,0.00014530272770219596,4,log2,1,8,100,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 8, 'rf__n_estimators': 100}",-7.903333717847334,-8.2195547317735,-8.7923762806748,-9.194010388497723,-8.574755256392532,-8.536806075037177,0.44734984567620223,333,0.8727795303084852,0.8690506878018532,0.8646125278546289,0.8619154353009323,0.8624645156066856,0.8661645393745172,0.004153113503617109,341,-5.043406806555338,-5.2390162416596615,-5.536985224205368,-5.816309382931126,-5.4200083489107795,-5.411145200852455,0.26265269332084157,335
0.41167583465576174,0.0038480962506951474,0.011739063262939452,0.0013431088359903125,4,log2,1,8,150,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 8, 'rf__n_estimators': 150}",-7.917570095925946,-8.202475144614173,-8.852399119347446,-9.16528671243085,-8.499191218560112,-8.527384458175707,0.44514902968904835,307,0.8705298438391945,0.8712298606309239,0.8636677981055261,0.8606353896829405,0.8660205476782217,0.8664166879873612,0.004030419699482652,335,-5.043781867062872,-5.206921389827606,-5.57490949964745,-5.803067088091932,-5.3740496906479835,-5.400545907055569,0.2675440326346474,299
0.5454468250274658,0.003840285666215466,0.014024448394775391,0.0005607328724381721,4,log2,1,8,200,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 8, 'rf__n_estimators': 200}",-7.920023799523348,-8.273102771666977,-8.815171719431106,-9.12363839298583,-8.545957165465527,-8.535578769814558,0.41758726513860317,329,0.8701814247462734,0.8696955743827317,0.8651710455888236,0.8621830685576845,0.8645039693504869,0.8663470165251999,0.003099474772882303,337,-5.045151235262556,-5.2433198615218135,-5.540919961707595,-5.7867014626842845,-5.40879933885532,-5.404978372006314,0.25290957906105227,311
0.8152702331542969,0.009193783790234951,0.022834920883178712,0.005128993443243974,4,log2,1,8,300,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 8, 'rf__n_estimators': 300}",-7.955022114869566,-8.295174093606747,-8.844307615242816,-9.086484285738354,-8.564672458603159,-8.549132113612128,0.39839146640084616,355,0.8704874761662103,0.8696406430510003,0.8651548925135183,0.8624171125982043,0.865694258582321,0.8666788765822508,0.002991057462156058,313,-5.059705282606319,-5.253686078397892,-5.554364102180381,-5.774506156618465,-5.423143985460262,-5.413081121052665,0.24534525108537755,347
0.2737990379333496,0.002466571250796952,0.0077556133270263675,0.0001714945750990007,4,log2,1,10,100,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-7.896404405366161,-8.26149879483763,-8.784315389257326,-9.222727101642622,-8.577932605270373,-8.548575659274823,0.45136585788844974,353,0.872173518778061,0.8675526779458896,0.8646206414854879,0.8602511767032417,0.8625764696685163,0.8654348969162392,0.0041375982059606055,359,-5.040368436357158,-5.260279379251756,-5.534998749023058,-5.830459133601685,-5.42982704223113,-5.4191865480929575,0.2651133628012795,357
0.40693035125732424,0.003842019477603119,0.010872793197631837,0.00018316589540557182,4,log2,1,10,150,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150}",-7.917378057441456,-8.228202200393289,-8.840434348265925,-9.188971382513987,-8.501353040794976,-8.535267805881926,0.4466950242133859,327,0.8698331858470009,0.8698098127818374,0.8640360807571018,0.8593018292281854,0.8653006003676674,0.8656563017963587,0.003945351067296592,357,-5.043743948017651,-5.22288649099918,-5.568092168763343,-5.814050285693501,-5.386124553265593,-5.4069794893478536,0.2675552831066368,323
0.5437331199645996,0.0027334975425372257,0.014435052871704102,0.0011813484647012179,4,log2,1,10,200,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-7.92084303842878,-8.293569731975058,-8.818727883881348,-9.152888263575127,-8.54046101223914,-8.545297986019891,0.4236187781945008,349,0.8696172903065689,0.8689506062315634,0.8651349766015649,0.8605734982597251,0.8642466379916224,0.865704601878209,0.0033052694593154863,355,-5.04823481651832,-5.253295290595825,-5.544301185678741,-5.801713534114489,-5.413738338079087,-5.412256632997293,0.2556932648394673,345
0.8093109607696534,0.003916232197657973,0.020407581329345705,0.0005227038295022474,4,log2,1,10,300,"{'rf__max_depth': 4, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-7.957078133571116,-8.30990357625783,-8.845798555495682,-9.11616092649598,-8.56466439855264,-8.558721118074649,0.4042455609131558,359,0.870558804890484,0.8688548271855305,0.8653098629673298,0.8611374741625749,0.8653170835777831,0.8662356105567405,0.003263188627699291,339,-5.061765343999906,-5.2573133139501556,-5.557255592279178,-5.788012301358686,-5.4308424213113,-5.419037794579845,0.24867010557931937,355
