mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svr__estimator__C,param_svr__estimator__epsilon,param_svr__estimator__kernel,param_svr__estimator__gamma,param_svr__estimator__coef0,param_svr__estimator__degree,params,split0_test_MEE,split1_test_MEE,split2_test_MEE,split3_test_MEE,split4_test_MEE,mean_test_MEE,std_test_MEE,rank_test_MEE,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE
0.07917442321777343,0.0020613012748975255,0.014141845703125,0.001706839046725992,0.1,1,poly,0.001,1,4,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 1, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-35.62521678513344,-38.154004692859914,-40.74627370769133,-38.628942753177284,-36.6176917857356,-37.954425944919514,1.760755068378687,166,-0.06829433000824066,-0.09219241289298503,-0.1351906855461139,-0.0886214715735026,-0.07833515305525869,-0.09252681061522017,0.02290932552325883,166,-23.594503580849,-25.245828056142248,-26.631944648468654,-25.7550625660687,-24.280521444162943,-25.101572059138313,1.0710069475123007,166
0.07894415855407715,0.005083777012753747,0.01356663703918457,0.0010344485857616361,0.1,1,poly,0.0001,1,4,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 1, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.231254944727574,-38.79379498355839,-41.76830265719015,-39.40405559367407,-37.280363704298004,-38.695554376689635,1.8988914406157102,228,-0.11317739850200088,-0.13714223368001788,-0.20314613664631484,-0.1415374510170274,-0.12617515486372513,-0.14423567494181722,0.031044609001961047,230,-24.022314600954445,-25.677206837887248,-27.314605106488667,-26.303913015421887,-24.74939083173016,-25.613486078496482,1.1535200825502838,230
0.09686994552612305,0.014872225375340366,0.016884660720825194,0.001324807915720381,0.1,0.01,poly,0.001,2,2,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-35.691259372417186,-38.24660335167788,-40.82321059492031,-38.6979012430912,-36.61664343601994,-38.015123599625305,1.7754555738551938,180,-0.07508391066836832,-0.09649538500276766,-0.1390360585547569,-0.09337750240401055,-0.07756408214214339,-0.09631138775440937,0.022961299111299665,182,-23.61587384827743,-25.334778489478673,-26.697765834384207,-25.803645298650874,-24.264878213223792,-25.143388336802996,1.0948734539738647,182
0.09021086692810058,0.014131441131872646,0.01612715721130371,0.005460499257482798,0.1,0.01,poly,0.0001,2,2,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.22926859402314,-38.87021465599818,-41.84296472702907,-39.42400703750811,-37.27428165109918,-38.72814733313154,1.9268944768143146,242,-0.11255631694137613,-0.1448090187894259,-0.209481206765208,-0.14317017616684635,-0.12566940598638496,-0.14713722492984826,0.03336056515799604,247,-23.99903401214127,-25.78592960233915,-27.393228661591458,-26.32103998965901,-24.720081187277568,-25.64386269060169,1.1914585221144534,248
0.1085477352142334,0.015748617055328134,0.01393895149230957,0.0009452816192135179,0.1,0.1,poly,0.001,2,2,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-35.68602476194842,-38.23464070104886,-40.81656727502876,-38.69886373045134,-36.617154857876145,-38.010650265270705,1.7744121807377082,178,-0.07430818795448191,-0.09532883451042366,-0.1385089310709897,-0.09360329442261546,-0.07757598005906789,-0.09586504560351572,0.02290454993530112,177,-23.613303195493447,-25.316169165135133,-26.689963522877736,-25.805735333138696,-24.264853158472082,-25.13800487502342,1.0930042319491458,178
0.09292922019958497,0.01104972169767985,0.01741471290588379,0.003477380400809846,0.1,0.1,poly,0.0001,2,2,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.22926859402314,-38.86734068385774,-41.82809413270677,-39.419585296778806,-37.27261946000688,-38.72338163347466,1.9219768047195807,236,-0.11255631694137606,-0.1443383763190252,-0.208501611011466,-0.1427689692546988,-0.1255490523713846,-0.14674286517959015,0.03302609236352883,239,-23.999034012141273,-25.78156120120743,-27.376529427819975,-26.3156873885549,-24.71785802362244,-25.638134010669205,1.186189298784133,241
0.09267892837524414,0.01208849427048346,0.012478256225585937,0.0017425089351129869,0.1,1,poly,0.001,2,2,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-35.65445426457186,-38.18058987870006,-40.81869539618593,-38.667840471876175,-36.64862959785443,-37.99404192183769,1.7748958619562851,173,-0.07062447311947932,-0.09400645317022027,-0.13975577676482034,-0.09120886431476398,-0.08058993285999279,-0.09523710004585535,0.023748577483432756,173,-23.616714739026097,-25.262748419999994,-26.68292869153454,-25.783306207996386,-24.304650613109178,-25.13006973433324,1.0795603301916765,174
0.10508794784545898,0.017318259407929176,0.015218400955200195,0.002029936938801667,0.1,1,poly,0.0001,2,2,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.231523083712105,-38.79411472838179,-41.76898231984737,-39.40443850029514,-37.28058637328485,-38.695929001104254,1.8990405012596752,229,-0.11320039224574197,-0.1371669557963966,-0.20319870798743864,-0.14156530471330567,-0.12619233822296097,-0.14426473979316876,0.031056347118103293,231,-24.02250042257615,-25.677450129160405,-27.31509612073874,-26.30416620354367,-24.749503154576942,-25.61374320611918,1.1536298098062452,231
0.10832390785217286,0.010061858901522128,0.02013559341430664,0.008417615963699093,0.1,0.01,poly,0.001,2,3,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-34.4561097683906,-36.871426368292234,-38.8626609382408,-37.12105145985826,-35.292542712646615,-36.520758249485695,1.5322607498063971,151,0.007247498004796182,-0.009822368211858926,-0.02469192435408407,0.0029165817537363248,0.009006653568873904,-0.0030687118477073167,0.012658890698171874,151,-22.784854121410294,-24.37660185047511,-25.429102824092936,-24.70958855453743,-23.365268794708058,-24.133083229044765,0.9464235026986813,151
0.13722763061523438,0.09815143245776885,0.019896888732910158,0.009658117417300872,0.1,0.01,poly,0.0001,2,3,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.10626822111905,-38.74221623952735,-41.61689948322477,-39.2519044850158,-37.1195170270905,-38.567361091195494,1.8948397786877307,213,-0.10358191027513249,-0.13420260747884058,-0.19319366569457705,-0.1305983002421867,-0.11386756596292158,-0.13508880993073166,0.031113181183656684,213,-23.903268722406967,-25.701661538583192,-27.239839556270837,-26.192728807513955,-24.608774494840002,-25.52925462392299,1.17363851055215,213
0.09436974525451661,0.007385859429827306,0.022478485107421876,0.009848933733297684,0.1,0.1,poly,0.001,2,3,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-34.44841053761053,-36.87655968594057,-38.84322436375072,-37.119924255777185,-35.295440629916754,-36.516711894599155,1.5280961919976723,150,0.007662911596164427,-0.01009169931959549,-0.02345173506771488,0.0029161848988007444,0.008856497829265822,-0.0028215680126158754,0.012310011737514644,150,-22.77727351586447,-24.383079997003428,-25.408019514070347,-24.712016771785212,-23.368566098195366,-24.129791179383766,0.9429503905864821,150
0.09981069564819336,0.024786448908731846,0.02494339942932129,0.01784560519301358,0.1,0.1,poly,0.0001,2,3,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.10626822111905,-38.73071472471143,-41.61650598026629,-39.249860015479676,-37.119702360911205,-38.56461026049753,1.894329951457256,212,-0.1035819102751326,-0.1332662715281984,-0.19322035204616372,-0.13041674801090894,-0.11390111076300517,-0.13487727852468176,0.031131352658633246,212,-23.903268722406967,-25.68597748498963,-27.23921900482294,-26.19016846852985,-24.608499130588285,-25.525426562267533,1.1727655272282862,212
0.13789401054382325,0.05045838334512406,0.02653031349182129,0.013337293117272941,0.1,1,poly,0.001,2,3,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-34.39667982919079,-36.82823728582823,-38.82567113209628,-37.08659323655292,-35.255874602797974,-36.47861121729324,1.5381868482347083,148,0.014302751783892695,-0.008509769918798371,-0.027024714791566873,0.004807360475360567,0.011638940742640084,-0.0009570863416943794,0.015240181673795896,148,-22.753824983503666,-24.33899845655208,-25.37688570884136,-24.692327072182906,-23.32227363597801,-24.096861971411606,0.9439708652638612,148
0.15075817108154296,0.04109997619612135,0.014601516723632812,0.0032007757819057527,0.1,1,poly,0.0001,2,3,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.10407459280475,-38.664628974880415,-41.543477562311026,-39.241177783926574,-37.14750673961481,-38.540173130707515,1.8655203056050615,211,-0.10339911658538041,-0.12779425783965812,-0.18731261923990608,-0.13007069858672407,-0.11635875518067891,-0.1329870894864695,0.028770414183895518,211,-23.937724145713723,-25.596033486284398,-27.160539753122823,-26.191199339572265,-24.6638675745081,-25.509872859840264,1.1299298332420498,211
0.133400821685791,0.04968708065857775,0.016800737380981444,0.0037350536765316054,0.1,0.01,poly,0.001,2,4,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-31.683446877803533,-33.96731454408335,-34.81093826336801,-33.822403457690925,-32.47201745764943,-33.35122412011905,1.1213231509224042,123,0.15710013750055296,0.13810137695634697,0.15597843686206117,0.1627728984958675,0.1607766022777911,0.15494589041852394,0.008771588483901341,124,-21.0187324138585,-22.513268552395115,-22.92728837485549,-22.573949839505197,-21.534231036383165,-22.113494043399495,0.7166797149261009,124
0.10110020637512207,0.00428548968634162,0.014188480377197266,0.0006605735385624602,0.1,0.01,poly,0.0001,2,4,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-35.82186239735786,-38.39035094770766,-41.05423298902731,-38.847611373975155,-36.759171588174304,-38.17464585924846,1.807240478619566,190,-0.08466946260601087,-0.10674779787381534,-0.154368996677943,-0.10284538313053,-0.08755781943580583,-0.107237891944821,0.02505000844721428,190,-23.703780463545193,-25.43997808488415,-26.856320784552643,-25.901001084378663,-24.3617283308662,-25.25256174964537,1.1153429201620728,190
0.0958369255065918,0.0060939556917605974,0.017720937728881836,0.002771540017266239,0.1,0.1,poly,0.001,2,4,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-31.671359870690196,-33.97363399961084,-34.80848945540248,-33.831294560614595,-32.47064001461585,-33.351083580186796,1.1259534722147242,122,0.15830826038844473,0.13716123681748107,0.1566820393824849,0.16280160797427534,0.16124706062209215,0.15524004103695563,0.009290834947056511,123,-21.005709828901992,-22.528224453590305,-22.92000480768898,-22.575833715821542,-21.53357861895677,-22.112670284991918,0.7210691050452842,123
0.10035548210144044,0.0074391618470485985,0.018677186965942384,0.003708940856122153,0.1,0.1,poly,0.0001,2,4,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-35.81528986778929,-38.37723723792619,-41.04894286943944,-38.84901458068041,-36.75929306536588,-38.169955524240244,1.8070458749752976,189,-0.08388020975065484,-0.10586357544953577,-0.15394598840445392,-0.10299674079080172,-0.08759445355456041,-0.10685619359000134,0.025028942865922627,188,-23.69757742333713,-25.423466880997896,-26.849749515144985,-25.903530475183544,-24.362553167405256,-25.24737549241376,1.1148035386576471,188
0.09360432624816895,0.0064277048702437245,0.019107580184936523,0.005247353464249803,0.1,1,poly,0.001,2,4,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-31.608914031787663,-33.951134826970346,-34.74141506202778,-33.79733580889249,-32.41216398687865,-33.30219274331138,1.1311054193314352,121,0.16464716394667459,0.1385648939724361,0.1584174598457165,0.1662099762269723,0.16511137161316666,0.15859017312099324,0.010376089840240355,121,-20.93386019813307,-22.506370438971274,-22.871877190527176,-22.54785201486653,-21.474682914419123,-22.066928551383434,0.7357904116792306,121
0.09671440124511718,0.004980477456488871,0.015582561492919922,0.0024526656624131653,0.1,1,poly,0.0001,2,4,"{'svr__estimator__C': 0.1, 'svr__estimator__coef0': 2, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-35.78298430396418,-38.318748088686085,-41.02760435207615,-38.83846293041306,-36.795447799658334,-38.15264949495956,1.8011442918705016,187,-0.07977578649278276,-0.10333224164929511,-0.15289430945762084,-0.10259294077066838,-0.09097369808408196,-0.10591379529088982,0.02502504031484509,187,-23.708940626650033,-25.356676777592657,-26.82029108334542,-25.906606002268607,-24.41148223938943,-25.24079934584923,1.0941552202856775,187
0.09075026512145996,0.0018300021419683443,0.018912363052368163,0.004133205319704748,1,0.01,poly,0.001,0,2,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-36.24227033562882,-38.8814146869769,-41.814898778579945,-39.42655283640571,-37.28608045599303,-38.73024341871688,1.9130297944211683,245,-0.11330449876098363,-0.14513701567879264,-0.20691305830008652,-0.14299526499525328,-0.1261823533991899,-0.1469064382268612,0.032180119989293654,242,-24.004296250587004,-25.79138096028434,-27.37281273109465,-26.319542698344808,-24.72589683938986,-25.64278589594013,1.1830813136090255,244
0.09131660461425781,0.009764923294941498,0.017006635665893555,0.006425254194185461,1,0.01,poly,0.0001,0,2,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.29136069928853,-38.92885486954463,-41.93688723358861,-39.505675799273135,-37.34735261314936,-38.80202624296886,1.936908798608318,312,-0.11723506911802373,-0.14977028063717665,-0.21640083309504732,-0.1492133541630296,-0.13126547201646144,-0.15277700180594775,0.03404616500485862,312,-24.04700580180493,-25.81998615131141,-27.449139076711823,-26.379570131637774,-24.771019283836623,-25.693344089060513,1.1942255427279063,312
0.10684041976928711,0.009711765400581211,0.014017772674560548,0.0020033296224242453,1,0.1,poly,0.001,0,2,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-36.24227033562882,-38.877264129701665,-41.797394163419256,-39.421575515037446,-37.28418079910417,-38.72453698857827,1.9072447767854581,237,-0.11330449876098354,-0.14456397590889405,-0.2057800656625769,-0.14256574046062895,-0.12604392947886703,-0.1464516420543901,0.031792241832197025,234,-24.004296250587004,-25.78524963121719,-27.353236470127722,-26.31356280189149,-24.723334018392478,-25.635935834443178,1.1769183656063993,235
0.10670862197875977,0.010632516465087312,0.015300750732421875,0.0024509329647200437,1,0.1,poly,0.0001,0,2,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.291360719445436,-38.925660123343754,-41.93451060429845,-39.50515404161628,-37.349614640815716,-38.801260025903936,1.9357205484892204,298,-0.11723503605865382,-0.1491634747197299,-0.21630596941262867,-0.14910990964722629,-0.13149549364559313,-0.15266197669676634,0.03399559569402026,298,-24.047005734009325,-25.815123553308204,-27.446031221143368,-26.37889475055108,-24.77296255231694,-25.692003562265786,1.1928323685901643,297
0.09039344787597656,0.015469811915710424,0.013749980926513672,0.0020233576166151426,1,1,poly,0.001,0,2,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-36.24175553637779,-38.802163081253774,-41.73681146206797,-39.407524620337654,-37.29341358646475,-38.696333657300386,1.8843904166085041,231,-0.11354448442511329,-0.13748605315854748,-0.20044682430053137,-0.14153093214457899,-0.1268333864833818,-0.1439683361024306,0.029856315273965275,227,-24.02644213320255,-25.679098433524945,-27.28935103417068,-26.30481633241529,-24.756616766027634,-25.611264939868214,1.1439995355273214,227
0.10124902725219727,0.017881539659156544,0.01569538116455078,0.00486794010373152,1,1,poly,0.0001,0,2,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 2, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.293298242549824,-38.865129780241254,-41.88174069805267,-39.478961954419624,-37.33832936119025,-38.771492007290725,1.9172025549105907,266,-0.11793740000995512,-0.14236670192156917,-0.21114416663536528,-0.14658344008830118,-0.1303035912834103,-0.1496670599877202,0.032323223304340835,262,-24.061374626720823,-25.726947613657956,-27.393652580880747,-26.34735109407741,-24.779899945824923,-25.66184517223237,1.1672743419476426,261
0.09472756385803223,0.018855109829303683,0.015190839767456055,0.0031939821703604364,1,0.01,poly,0.001,0,3,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-36.28932242920415,-38.92679507700353,-41.93011076192422,-39.50212091520547,-37.34489651176892,-38.79864913902126,1.9353275203369478,294,-0.11706442279024672,-0.14956956918863606,-0.21585859500564708,-0.14892771170390237,-0.13105671438413058,-0.15249540261451255,0.03391505492849041,294,-24.04526106389466,-25.818699839354938,-27.445105042310825,-26.37690795334451,-24.769202969010443,-25.691035373583077,1.193467877639833,295
0.09578571319580079,0.017208732065693993,0.016772651672363283,0.005765113313071749,1,0.01,poly,0.0001,0,3,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.29186002337959,-38.929337534943095,-41.93800763640045,-39.5065096697716,-37.34796319664201,-38.80273561222735,1.9371172210421177,319,-0.11727582917782324,-0.14981780984770535,-0.21648972939900815,-0.149279697496686,-0.13131642773277497,-0.15283589873079956,0.03406221297892453,319,-24.04743840802594,-25.82027671759498,-27.449786106017907,-26.380214509842407,-24.77146549108866,-25.69383624651398,1.194307822567596,319
0.10074734687805176,0.010051371077906808,0.015931367874145508,0.0020247307394079704,1,0.1,poly,0.001,0,3,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-36.289322596490855,-38.9236081388333,-41.926700440642016,-39.501431774309,-37.34705806785347,-38.79762420362573,1.9338073436692773,293,-0.11706415122450935,-0.14896874229900545,-0.21569336789381385,-0.14881316453072305,-0.13127811752241314,-0.15236350869409296,0.03383914540126646,293,-24.045260506948203,-25.81384800878553,-27.440859442260685,-26.3760274750942,-24.771030896781053,-25.68940526597394,1.191734136168816,293
0.10897994041442871,0.013379584411034482,0.013790607452392578,0.0019717547449657783,1,0.1,poly,0.0001,0,3,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.29186002353648,-38.926136005141636,-41.93583231728778,-39.5059994163385,-37.35027554613314,-38.80202066168751,1.935987422899001,306,-0.11727582890397674,-0.1492092969255515,-0.21640882362204095,-0.1491767576473919,-0.13155090954569829,-0.15272432332893188,0.0340163649401179,305,-24.047438407464362,-25.815405104579007,-27.446898938731994,-26.379554422018447,-24.77346354157085,-25.69255208287293,1.192972817910398,305
0.10233678817749023,0.010502881558474871,0.014948368072509766,0.0017329296998104524,1,1,poly,0.001,0,3,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-36.291094793307096,-38.86249922472105,-41.87336201458943,-39.4758218937143,-37.336224121284644,-38.7678004095233,1.915111304806113,263,-0.11773965371069643,-0.14215931405396928,-0.21051454392946023,-0.14635683707678368,-0.13013033167954288,-0.14938013609009052,0.0321570257477792,258,-24.059869739381124,-25.72494053727085,-27.38760208863103,-26.345573015526078,-24.77845499798134,-25.65928807575808,1.1658792833730711,257
0.09190139770507813,0.011588606389371748,0.01576519012451172,0.002377060767600661,1,1,poly,0.0001,0,3,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 3, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.29383047421125,-38.86576456480973,-41.88318309707803,-39.47966241544339,-37.33885438118604,-38.772258986545694,1.9175123665464446,273,-0.11798320311469923,-0.14241622079307978,-0.21125040730452657,-0.14663246817862574,-0.13034553351425174,-0.1497255665810366,0.0323464469137631,269,-24.061745359054424,-25.727431600286796,-27.394699707709226,-26.347743868020483,-24.78025380315031,-25.662374867644246,1.1674814596247272,268
0.10569477081298828,0.010903879771035765,0.01926445960998535,0.004796070880741141,1,0.01,poly,0.001,0,4,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-36.291718948178094,-38.929194487909605,-41.937415066257714,-39.506248034968095,-37.34780146742463,-38.80247560094763,1.9369653879471374,315,-0.11726388192002928,-0.14980422973301813,-0.21644245164675327,-0.14925862758331418,-0.13130262211728283,-0.15281436260007955,0.03404946261631769,315,-24.04731936865801,-25.82018495898513,-27.449423561110503,-26.38001464013187,-24.771344940131577,-25.693657493803414,1.194227740745994,315
0.099603271484375,0.009407378132125107,0.015717411041259767,0.0013202661742573246,1,0.01,poly,0.0001,0,4,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 0.01, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.29186255069789,-38.929340066749845,-41.938015485616305,-39.50651423146858,-37.34796625070531,-38.80273971704759,1.9371190125305768,323,-0.11727603991787272,-0.14981805719056815,-0.21649035719996612,-0.14928006408066627,-0.13131668645811123,-0.1528362409694369,0.034062358889749726,323,-24.047440576390827,-25.820278287555013,-27.449790758612654,-26.38021803217923,-24.771467744186534,-25.69383907978485,1.194308682932619,323
0.10128684043884277,0.005858934365796582,0.01700253486633301,0.0036689576034555234,1,0.1,poly,0.001,0,4,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-36.29171895451164,-38.925993367111644,-41.93516213637324,-39.50573849273055,-37.35010966859329,-38.80174452386407,1.9358111131756346,302,-0.11726386078064688,-0.14919612704374963,-0.21635630652332485,-0.14915595877510612,-0.1315367620116079,-0.15270180302688707,0.03400166261452798,301,-24.04731932530756,-25.81531398468443,-27.44645066532691,-26.37935514981845,-24.77333795113489,-25.69235541525445,1.1928683437830467,301
0.1384108066558838,0.06552214963284893,0.017726707458496093,0.002083941756593808,1,0.1,poly,0.0001,0,4,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 0.1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.29186255069852,-38.92613852222029,-41.93584139368454,-39.50600396356388,-37.35027875062853,-38.80202503615915,1.9359895883662033,310,-0.1172760399157579,-0.14920953658568084,-0.21640953526691628,-0.1491771198078998,-0.13155118131736562,-0.1527246825787241,0.03401654108575269,309,-24.04744057638649,-25.81540665474408,-27.446904942030915,-26.37955793327773,-24.773465964419835,-25.69255521417181,1.1929740483861422,309
0.10187640190124511,0.012477147616863906,0.015895652770996093,0.0027875905709032855,1,1,poly,0.001,0,4,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.001, 'svr__estimator__kernel': 'poly'}",-36.29367859052638,-38.86558718502427,-41.882470864499474,-39.4794385465499,-37.33871511400806,-38.77197806012162,1.9173231041171408,269,-0.11796938005776807,-0.14240215775612622,-0.21119623389494083,-0.14661599964179897,-0.1303339191821308,-0.14970353810655296,0.032330894229695345,265,-24.06164181960377,-25.72729651231072,-27.39418671066533,-26.347614486445927,-24.78015760364638,-25.66217942653443,1.1673554570693925,264
0.10454463958740234,0.018260567361438693,0.021005010604858397,0.007834532352574862,1,1,poly,0.0001,0,4,"{'svr__estimator__C': 1, 'svr__estimator__coef0': 0, 'svr__estimator__degree': 4, 'svr__estimator__epsilon': 1, 'svr__estimator__gamma': 0.0001, 'svr__estimator__kernel': 'poly'}",-36.29383319745817,-38.86576781567122,-41.88319285769853,-39.479666238203905,-37.338857000204825,-38.772263421847335,1.9175147518530717,277,-0.11798344562224239,-0.14241647665688775,-0.21125113922444205,-0.1466327426146564,-0.13034574784310352,-0.1497259103922664,0.03234663525435715,273,-24.06174722652864,-25.72743408065255,-27.3947067636967,-26.34774602892139,-24.780255594430095,-25.66237793884588,1.1674830521785173,272
