mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_architecture,param_batch_size,param_epochs,param_lambda_value,param_learning_rate,param_momentum,param_optimizer,param_patience,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.7183170318603516,0.6583981306272131,0.6421459674835205,0.9310045894141964,relu,"(8, 8)",8,200,0.01,0.1,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.56,0.52,0.88,0.8,0.5416666666666666,0.6603333333333332,0.1494002826116619,6
1.744727373123169,0.43498919494590016,0.21067872047424316,0.10240503106075094,relu,"(8, 8)",8,200,0.01,0.1,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.24,0.88,0.84,0.52,0.5,0.596,0.2374531532744933,15
2.062345504760742,0.5966308165760501,0.47142395973205564,0.4731919236758863,relu,"(8, 8)",8,200,0.01,0.3,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.64,0.48,0.92,0.52,0.5416666666666666,0.6203333333333333,0.15883044768277624,11
1.6496939659118652,0.5008604949644893,0.25231313705444336,0.25193275131377585,relu,"(8, 8)",8,200,0.01,0.3,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.56,0.28,0.88,0.48,0.5416666666666666,0.5483333333333333,0.1933160911851652,20
1.3598108291625977,0.24550301775657396,0.39302539825439453,0.2488145395089471,relu,"(8, 8)",8,200,0.01,0.3,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.56,0.48,0.6,0.56,0.4583333333333333,0.5316666666666667,0.05352050489713682,26
1.8061788558959961,0.25239632712324406,0.5906742095947266,0.49646667616809914,relu,"(8, 8)",8,200,0.01,0.5,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.6,0.64,0.68,0.64,0.5416666666666666,0.6203333333333333,0.046766559752788255,11
1.1519288063049316,0.1158449934907833,0.2976039409637451,0.2235781972222016,relu,"(8, 8)",8,200,0.01,0.5,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.2,0.6,0.76,0.48,0.7083333333333334,0.5496666666666667,0.1995339013245062,19
1.3554369449615478,0.27145939670532954,0.38945813179016114,0.24502944136984303,relu,"(8, 8)",8,200,0.01,0.5,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.56,0.52,0.48,0.52,0.5833333333333334,0.5326666666666667,0.03580192421892683,23
5.123425817489624,1.083556359103344,0.45414104461669924,0.5466956973612924,relu,"(8, 8, 8)",8,200,0.01,0.1,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.64,0.96,1.0,0.88,0.5416666666666666,0.8043333333333333,0.18124139826332294,2
2.9367457389831544,1.1938369606073185,0.8543218612670899,0.35622590939559584,relu,"(8, 8, 8)",8,200,0.01,0.1,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.4,0.56,0.84,0.56,0.5416666666666666,0.5803333333333334,0.14301670454103524,16
1.9769824504852296,0.2490061333401784,0.6390379905700684,0.5220521983475067,relu,"(8, 8, 8)",8,200,0.01,0.1,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.6,0.44,0.8,0.8,0.5416666666666666,0.6363333333333333,0.14310990337654642,8
1.7846188068389892,0.2585199298127823,0.5293571949005127,0.27185866744625947,relu,"(8, 8, 8)",8,200,0.01,0.3,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.64,0.52,0.84,0.52,0.5416666666666666,0.6123333333333333,0.12218201358810732,14
2.1174948692321776,0.3139184568528752,0.34920077323913573,0.37095115678634016,relu,"(8, 8, 8)",8,200,0.01,0.3,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.48,0.52,0.68,0.48,0.5416666666666666,0.5403333333333333,0.07375936851983243,22
1.3325856685638429,0.19098778948206335,0.48218679428100586,0.266249700342481,relu,"(8, 8, 8)",8,200,0.01,0.3,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.48,0.52,0.52,0.48,0.4583333333333333,0.4916666666666667,0.02444949442785635,35
1.4066229820251466,0.11650058357847659,0.21509718894958496,0.16805186837045027,relu,"(8, 8, 8)",8,200,0.01,0.5,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.56,0.32,0.56,0.52,0.5833333333333334,0.5086666666666667,0.09650791562238704,27
1.664620590209961,0.16569509702902088,0.39084858894348146,0.20471283323191158,relu,"(8, 8, 8)",8,200,0.01,0.5,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.64,0.48,0.48,0.48,0.4583333333333333,0.5076666666666667,0.06669665991970247,29
1.6883582592010498,0.31473968197856317,0.470684814453125,0.22621482854342986,relu,"(8, 8, 8)",8,200,0.01,0.5,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.48,0.52,0.48,0.52,0.5,0.5,0.017888543819998333,30
4.636551141738892,1.4252401350020578,0.8151151657104492,0.8492143112718489,relu,"(8, 8, 8, 8)",8,200,0.01,0.1,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.64,0.72,0.84,0.8,0.5,0.7,0.12132600710482482,4
2.7180221557617186,0.2546388244907042,0.4197420120239258,0.4266694176817945,relu,"(8, 8, 8, 8)",8,200,0.01,0.1,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.52,0.52,0.52,0.56,0.5416666666666666,0.5323333333333333,0.016179548132682135,24
1.8994757652282714,0.2294332979106712,0.22882094383239746,0.12733413190838633,relu,"(8, 8, 8, 8)",8,200,0.01,0.1,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.1, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.48,0.48,0.52,0.48,0.5,0.492,0.016000000000000014,32
2.626996564865112,0.51696925091491,0.44295506477355956,0.3559695188637999,relu,"(8, 8, 8, 8)",8,200,0.01,0.3,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.6,0.48,0.52,0.72,0.5416666666666666,0.5723333333333334,0.0833973087761896,17
1.8472344875335693,0.16517067202087643,0.5666103839874268,0.38048457624972815,relu,"(8, 8, 8, 8)",8,200,0.01,0.3,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.48,0.52,0.48,0.48,0.5,0.492,0.016000000000000014,32
1.7385320663452148,0.3831146134816305,0.15743575096130372,0.0167757326447144,relu,"(8, 8, 8, 8)",8,200,0.01,0.3,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.3, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.52,0.52,0.52,0.48,0.5,0.508,0.016000000000000014,28
1.9013593673706055,0.19343403306332982,0.1949164390563965,0.05903179400668893,relu,"(8, 8, 8, 8)",8,200,0.01,0.5,0.6,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.6, 'optimizer': 'sgd', 'patience': 6}",0.48,0.52,0.8,0.52,0.5,0.5640000000000001,0.11892854997854806,18
1.4988037109375,0.13881061995614183,0.30638813972473145,0.22563075408278463,relu,"(8, 8, 8, 8)",8,200,0.01,0.5,0.8,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.8, 'optimizer': 'sgd', 'patience': 6}",0.48,0.48,0.52,0.48,0.5,0.492,0.016000000000000014,32
1.788682222366333,0.13320607109684868,0.3311136722564697,0.16367779098096996,relu,"(8, 8, 8, 8)",8,200,0.01,0.5,0.9,sgd,6,"{'activation': 'relu', 'architecture': (8, 8, 8, 8), 'batch_size': 8, 'epochs': 200, 'lambda_value': 0.01, 'learning_rate': 0.5, 'momentum': 0.9, 'optimizer': 'sgd', 'patience': 6}",0.48,0.52,0.48,0.52,0.5,0.5,0.017888543819998333,30
